#K-Path(1/A) Energy-Level(eV)
   0.75464    -31.627783
   0.79436    -31.636041
   0.83408    -31.654670
   0.87379    -31.676458
   0.91351    -31.698627
   0.95323    -31.720200
   0.99295    -31.740733
   1.03267    -31.759982
   1.07238    -31.777790
   1.11210    -31.794054
   1.15182    -31.808709
   1.19154    -31.821711
   1.23126    -31.833038
   1.27097    -31.842687
   1.31069    -31.850659
   1.35041    -31.856959
   1.39013    -31.861603
   1.42985    -31.864608
   1.46957    -31.865995
   1.50928    -31.865952
   1.50928    -31.865952
   1.54900    -31.865996
   1.58872    -31.864602
   1.62844    -31.861590
   1.66815    -31.856939
   1.70787    -31.850631
   1.74759    -31.842652
   1.78731    -31.832995
   1.82703    -31.821660
   1.86674    -31.808650
   1.90646    -31.793986
   1.94618    -31.777713
   1.98590    -31.759893
   2.02562    -31.740629
   2.06533    -31.720077
   2.10505    -31.698474
   2.14477    -31.676256
   2.18449    -31.654385
   2.22421    -31.635630
   2.26392    -31.627307
   2.26392    -31.627307
   2.30364    -31.630000
   2.34336    -31.637200
   2.38308    -31.647162
   2.42280    -31.658482
   2.46251    -31.670299
   2.50223    -31.682125
   2.54195    -31.693646
   2.58167    -31.704645
   2.62139    -31.714965
   2.66110    -31.724486
   2.70082    -31.733112
   2.74054    -31.740769
   2.78026    -31.747394
   2.81998    -31.752951
   2.85969    -31.757402
   2.89941    -31.760728
   2.93913    -31.762917
   2.97885    -31.763979
   3.01857    -31.764126
 
# Band-Index:   10
   3.01857    -31.763345
   2.97885    -31.762323
   2.93913    -31.759897
   2.89941    -31.756294
   2.85969    -31.751561
   2.81998    -31.745725
   2.78026    -31.738822
   2.74054    -31.730904
   2.70082    -31.722026
   2.66110    -31.712268
   2.62139    -31.701724
   2.58167    -31.690512
   2.54195    -31.678778
   2.50223    -31.666698
   2.46251    -31.654501
   2.42280    -31.642487
   2.38308    -31.631046
   2.34336    -31.620788
   2.30364    -31.612827
   2.26392    -31.609521
   2.26392    -31.609521
   2.22421    -31.619171
   2.18449    -31.637631
   2.14477    -31.658503
   2.10505    -31.679993
   2.06533    -31.701253
   2.02562    -31.721819
   1.98590    -31.741408
   1.94618    -31.759833
   1.90646    -31.776959
   1.86674    -31.792700
   1.82703    -31.806989
   1.78731    -31.819778
   1.74759    -31.831042
   1.70787    -31.840756
   1.66815    -31.848905
   1.62844    -31.855482
   1.58872    -31.860479
   1.54900    -31.863887
   1.50928    -31.865525
   1.50928    -31.865525
   1.46957    -31.863894
   1.42985    -31.860485
   1.39013    -31.855487
   1.35041    -31.848911
   1.31069    -31.840762
   1.27097    -31.831048
   1.23126    -31.819786
   1.19154    -31.806998
   1.15182    -31.792711
   1.11210    -31.776970
   1.07238    -31.759845
   1.03267    -31.741421
   0.99295    -31.721830
   0.95323    -31.701259
   0.91351    -31.679986
   0.87379    -31.658471
   0.83408    -31.637550
   0.79436    -31.619016
